order_id,user_id,order_ts,subtotal,discount,tax,shipping,total,status,coupon_code,utm_source,utm_campaign
15866,U000192,2025-09-08T09:07:45,851.63,73.99,70.26,10.19,858.09,fulfilled,WELCOME,tiktok,tiktok_campaign_3
15867,U001332,2025-09-08T01:49:02,25.23,1.75,2.08,1.21,26.77,fulfilled,SAVE10,google,google_campaign_5
15868,U003504,2025-09-08T18:57:34,246.29,29.38,20.32,3.5,240.73,refunded,,tiktok,tiktok_campaign_6
15869,U004122,2025-09-08T20:44:02,337.71,25.89,27.86,5.14,344.82,fulfilled,FREESHIP,google,google_campaign_1
15870,U001288,2025-09-08T04:05:25,230.58,19.24,19.02,11.98,242.34,fulfilled,VIP,email,email_campaign_2
15871,U002304,2025-09-08T19:43:12,317.2,28.38,26.17,3.95,318.94,fulfilled,FREESHIP,affiliate,affiliate_campaign_1
15872,U003675,2025-09-08T13:59:29,119.34,21.01,9.85,11.39,119.57,fulfilled,FREESHIP,affiliate,affiliate_campaign_1
15873,U002278,2025-09-08T18:31:59,225.04,6.76,18.57,11.94,248.79,fulfilled,FREESHIP,tiktok,tiktok_campaign_3
15874,U000888,2025-09-08T15:04:52,443.17,59.33,36.56,7.17,427.57,fulfilled,WELCOME,tiktok,tiktok_campaign_4
15875,U003519,2025-09-08T20:02:13,916.68,8.13,75.63,1.79,985.97,refunded,,google,google_campaign_1
15876,U000399,2025-09-08T15:44:24,234.05,29.4,19.31,11.59,235.55,placed,VIP,facebook,facebook_campaign_6
15877,U004317,2025-09-08T16:07:24,548.92,88.51,45.29,10.63,516.33,fulfilled,FREESHIP,email,email_campaign_6
15878,U002965,2025-09-08T12:32:45,825.98,65.7,68.14,8.01,836.43,fulfilled,VIP,google,google_campaign_3
15879,U003766,2025-09-08T05:37:39,485.58,54.76,40.06,0.5,471.38,fulfilled,WELCOME,email,email_campaign_2
15880,U000270,2025-09-08T19:04:43,600.7,103.92,49.56,0.01,546.35,fulfilled,FREESHIP,affiliate,affiliate_campaign_5
15881,U002831,2025-09-08T18:19:08,220.75,39.02,18.21,10.25,210.19,fulfilled,,affiliate,affiliate_campaign_5
15882,U004129,2025-09-08T05:33:27,116.6,18.43,9.62,10.69,118.48,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
15883,U003125,2025-09-09T00:11:45,75.1,9.48,6.2,3.46,75.28,fulfilled,VIP,facebook,facebook_campaign_2
15884,U001289,2025-09-08T00:44:01,108.6,12.73,8.96,9.93,114.76,fulfilled,,email,email_campaign_1
15885,U004651,2025-09-08T23:53:15,416.84,17.86,34.39,2.63,436.0,fulfilled,WELCOME,tiktok,tiktok_campaign_3
15886,U001259,2025-09-08T23:12:33,205.71,24.83,16.97,9.88,207.73,placed,SAVE10,google,google_campaign_2
15887,U000291,2025-09-08T03:35:44,140.26,20.45,11.57,1.94,133.32,fulfilled,SAVE10,facebook,facebook_campaign_3
15888,U001565,2025-09-08T18:38:15,1039.93,59.44,85.79,9.18,1075.46,placed,,facebook,facebook_campaign_5
15889,U002416,2025-09-08T17:46:39,398.7,36.82,32.89,1.37,396.14,placed,WELCOME,facebook,facebook_campaign_2
15890,U004276,2025-09-08T08:49:04,327.42,42.5,27.01,9.0,320.93,fulfilled,VIP,facebook,facebook_campaign_6
15891,U002408,2025-09-08T10:23:28,338.73,27.89,27.95,1.23,340.02,placed,,affiliate,affiliate_campaign_1
15892,U003604,2025-09-08T21:15:23,351.9,12.52,29.03,9.84,378.25,fulfilled,WELCOME,affiliate,affiliate_campaign_3
15893,U003052,2025-09-08T19:02:15,390.32,10.19,32.2,3.46,415.79,fulfilled,WELCOME,affiliate,affiliate_campaign_4
15894,U002885,2025-09-08T19:25:39,760.92,110.25,62.78,11.33,724.78,placed,VIP,facebook,facebook_campaign_4
15895,U004589,2025-09-08T05:46:30,88.01,12.61,7.26,3.81,86.47,fulfilled,SAVE10,affiliate,affiliate_campaign_1
15896,U003994,2025-09-08T16:32:28,635.25,23.91,52.41,7.31,671.06,fulfilled,SAVE10,facebook,facebook_campaign_6
15897,U004833,2025-09-08T03:18:36,404.76,11.49,33.39,4.6,431.26,fulfilled,,facebook,facebook_campaign_5
15898,U000993,2025-09-08T10:04:04,159.93,0.66,13.19,2.42,174.88,placed,FREESHIP,tiktok,tiktok_campaign_3
15899,U002816,2025-09-08T13:07:19,94.61,15.44,7.81,3.43,90.41,fulfilled,FREESHIP,email,email_campaign_5
15900,U001057,2025-09-08T03:40:33,353.95,26.73,29.2,10.18,366.6,fulfilled,FREESHIP,email,email_campaign_1
15901,U003682,2025-09-08T23:44:50,314.76,21.06,25.97,11.35,331.02,fulfilled,WELCOME,facebook,facebook_campaign_1
15902,U000311,2025-09-08T01:11:17,84.04,9.98,6.93,1.25,82.24,fulfilled,VIP,google,google_campaign_6
15903,U003034,2025-09-08T09:35:44,738.45,101.85,60.92,7.62,705.14,fulfilled,FREESHIP,google,google_campaign_4
15904,U003116,2025-09-08T16:28:46,232.04,35.07,19.14,4.81,220.92,fulfilled,SAVE10,google,google_campaign_1
15905,U002875,2025-09-08T04:17:30,334.08,32.64,27.56,10.0,339.0,placed,WELCOME,facebook,facebook_campaign_1
15906,U002720,2025-09-09T00:04:10,143.98,20.23,11.88,5.86,141.49,placed,FREESHIP,google,google_campaign_5
15907,U003604,2025-09-08T11:59:59,240.32,27.8,19.83,0.13,232.48,fulfilled,,affiliate,affiliate_campaign_5
15908,U003152,2025-09-08T12:19:19,287.38,3.77,23.71,11.63,318.95,placed,WELCOME,facebook,facebook_campaign_3
15909,U000197,2025-09-08T06:52:03,73.68,10.33,6.08,4.9,74.33,placed,WELCOME,affiliate,affiliate_campaign_4
15910,U001079,2025-09-08T02:54:30,138.81,15.28,11.45,3.21,138.19,fulfilled,,email,email_campaign_2
15911,U003619,2025-09-08T23:46:29,416.46,1.45,34.36,1.38,450.75,placed,VIP,tiktok,tiktok_campaign_1
15912,U000597,2025-09-08T14:30:05,676.76,89.95,55.83,9.27,651.91,fulfilled,WELCOME,facebook,facebook_campaign_5
15913,U000937,2025-09-08T18:31:46,74.17,3.17,6.12,4.47,81.59,fulfilled,SAVE10,email,email_campaign_3
15914,U001288,2025-09-08T02:59:26,640.53,16.76,52.84,0.46,677.07,fulfilled,WELCOME,google,google_campaign_1
15915,U000340,2025-09-08T22:12:21,146.92,18.08,12.12,10.43,151.39,placed,,facebook,facebook_campaign_2
15916,U000183,2025-09-08T07:29:01,591.0,22.25,48.76,7.67,625.18,fulfilled,,tiktok,tiktok_campaign_2
15917,U003923,2025-09-08T09:50:57,488.44,38.14,40.3,0.29,490.89,placed,FREESHIP,google,google_campaign_6
15918,U001940,2025-09-08T21:04:22,185.64,7.66,15.32,11.3,204.6,fulfilled,SAVE10,google,google_campaign_5
15919,U002988,2025-09-08T13:20:39,544.68,35.22,44.94,5.72,560.12,fulfilled,FREESHIP,affiliate,affiliate_campaign_4
15920,U002185,2025-09-08T08:07:11,131.31,20.62,10.83,2.29,123.81,placed,WELCOME,tiktok,tiktok_campaign_2
15921,U004032,2025-09-08T12:52:01,393.9,46.88,32.5,6.64,386.16,refunded,,email,email_campaign_2
15922,U003130,2025-09-08T20:23:39,483.12,36.15,39.86,8.32,495.15,placed,,google,google_campaign_3
15923,U004840,2025-09-08T00:37:58,169.5,10.72,13.98,2.9,175.66,fulfilled,SAVE10,affiliate,affiliate_campaign_4
15924,U002739,2025-09-08T16:06:01,192.86,33.14,15.91,9.3,184.93,placed,SAVE10,tiktok,tiktok_campaign_1
15925,U000460,2025-09-08T13:03:20,450.07,58.4,37.13,3.75,432.55,placed,,tiktok,tiktok_campaign_4
15926,U002596,2025-09-08T14:49:00,567.84,83.36,46.85,1.27,532.6,fulfilled,WELCOME,facebook,facebook_campaign_6
15927,U004671,2025-09-08T19:22:05,266.84,10.58,22.01,10.94,289.21,fulfilled,VIP,email,email_campaign_1
15928,U000870,2025-09-08T08:59:19,398.3,40.76,32.86,7.92,398.32,fulfilled,FREESHIP,facebook,facebook_campaign_1
15929,U002970,2025-09-08T22:41:06,335.01,2.01,27.64,11.56,372.2,fulfilled,VIP,facebook,facebook_campaign_3
15930,U002734,2025-09-08T07:04:32,226.42,15.51,18.68,7.34,236.93,fulfilled,VIP,affiliate,affiliate_campaign_1
15931,U003190,2025-09-08T22:26:06,675.93,71.76,55.76,11.67,671.6,fulfilled,,tiktok,tiktok_campaign_5
15932,U003766,2025-09-08T17:04:40,655.96,18.53,54.12,7.3,698.85,fulfilled,FREESHIP,tiktok,tiktok_campaign_6
15933,U000402,2025-09-08T17:28:45,951.69,80.87,78.51,6.65,955.98,fulfilled,SAVE10,email,email_campaign_4
15934,U004917,2025-09-08T14:27:32,341.63,44.72,28.18,2.71,327.8,fulfilled,FREESHIP,facebook,facebook_campaign_3
15935,U003940,2025-09-08T21:33:24,179.12,24.45,14.78,4.52,173.97,placed,,facebook,facebook_campaign_3
15936,U001395,2025-09-08T17:09:00,144.24,17.16,11.9,1.26,140.24,placed,WELCOME,affiliate,affiliate_campaign_6
15937,U002876,2025-09-08T20:35:45,154.6,20.31,12.75,4.98,152.02,placed,,email,email_campaign_5
15938,U004281,2025-09-08T13:25:03,302.18,50.79,24.93,0.98,277.3,fulfilled,FREESHIP,google,google_campaign_2
15939,U004388,2025-09-08T21:35:55,638.58,75.03,52.68,9.27,625.5,fulfilled,,affiliate,affiliate_campaign_4
15940,U004785,2025-09-08T19:32:27,559.3,76.86,46.14,1.08,529.66,fulfilled,WELCOME,facebook,facebook_campaign_5
15941,U000887,2025-09-08T22:14:57,986.43,119.38,81.38,10.79,959.22,placed,WELCOME,facebook,facebook_campaign_1
15942,U002601,2025-09-08T09:59:08,95.84,1.69,7.91,11.0,113.06,refunded,,tiktok,tiktok_campaign_1
15943,U001264,2025-09-08T23:21:21,66.09,1.02,5.45,3.58,74.1,placed,,facebook,facebook_campaign_1
15944,U000393,2025-09-08T09:09:08,432.85,28.78,35.71,4.0,443.78,fulfilled,VIP,email,email_campaign_4
15945,U004906,2025-09-08T13:39:06,352.06,3.16,29.04,4.69,382.63,placed,FREESHIP,affiliate,affiliate_campaign_6
15946,U003631,2025-09-08T07:30:30,98.97,4.32,8.17,10.97,113.79,fulfilled,SAVE10,affiliate,affiliate_campaign_6
15947,U001358,2025-09-08T06:07:32,293.56,52.7,24.22,4.64,269.72,fulfilled,WELCOME,google,google_campaign_6
15948,U000016,2025-09-08T12:05:33,25.94,2.18,2.14,9.6,35.5,placed,VIP,google,google_campaign_5
15949,U000714,2025-09-07T07:28:23,105.79,8.04,8.73,8.17,114.65,fulfilled,,tiktok,tiktok_campaign_1
15950,U003878,2025-09-07T05:35:25,555.83,15.72,45.86,0.17,586.14,fulfilled,VIP,tiktok,tiktok_campaign_3
15951,U004074,2025-09-07T06:32:00,597.77,36.48,49.32,5.34,615.95,fulfilled,FREESHIP,facebook,facebook_campaign_5
15952,U002970,2025-09-07T21:20:51,599.84,21.49,49.49,5.19,633.03,fulfilled,WELCOME,facebook,facebook_campaign_2
15953,U002862,2025-09-07T03:52:37,235.4,13.37,19.42,4.33,245.78,fulfilled,VIP,email,email_campaign_1
15954,U000948,2025-09-07T12:08:49,47.72,6.66,3.94,5.62,50.62,refunded,WELCOME,affiliate,affiliate_campaign_6
15955,U004663,2025-09-07T06:09:50,448.56,8.93,37.01,4.85,481.49,placed,WELCOME,tiktok,tiktok_campaign_4
15956,U001284,2025-09-07T22:44:38,148.65,23.98,12.26,3.84,140.77,fulfilled,SAVE10,google,google_campaign_4
15957,U004796,2025-09-07T13:05:01,657.04,67.65,54.21,11.45,655.05,placed,VIP,google,google_campaign_2
15958,U001656,2025-09-07T02:21:15,761.64,51.22,62.84,8.88,782.14,refunded,,facebook,facebook_campaign_5
15959,U004889,2025-09-07T17:23:28,142.29,17.45,11.74,5.51,142.09,fulfilled,SAVE10,affiliate,affiliate_campaign_1
15960,U000942,2025-09-07T03:06:08,25.94,3.33,2.14,11.76,36.51,fulfilled,,facebook,facebook_campaign_5
15961,U004863,2025-09-07T05:19:52,454.02,6.09,37.46,11.47,496.86,fulfilled,FREESHIP,affiliate,affiliate_campaign_3
15962,U003054,2025-09-07T09:43:46,430.78,70.98,35.54,6.77,402.11,placed,WELCOME,tiktok,tiktok_campaign_6
15963,U004796,2025-09-07T17:55:54,216.32,37.41,17.85,6.66,203.42,fulfilled,WELCOME,email,email_campaign_2
15964,U000338,2025-09-07T16:52:34,220.01,31.57,18.15,3.04,209.63,fulfilled,,tiktok,tiktok_campaign_4
15965,U003524,2025-09-07T03:11:23,560.68,46.64,46.26,9.9,570.2,fulfilled,,affiliate,affiliate_campaign_1
15966,U003557,2025-09-07T04:32:05,70.34,3.49,5.8,2.16,74.81,placed,FREESHIP,affiliate,affiliate_campaign_4
15967,U001391,2025-09-07T01:47:52,292.08,31.66,24.1,2.28,286.8,fulfilled,WELCOME,affiliate,affiliate_campaign_5
15968,U002702,2025-09-08T00:31:57,478.44,19.13,39.47,7.27,506.05,fulfilled,SAVE10,affiliate,affiliate_campaign_4
15969,U000479,2025-09-07T01:06:45,466.9,23.14,38.52,10.4,492.68,placed,SAVE10,email,email_campaign_1
15970,U001087,2025-09-07T10:50:11,859.28,67.49,70.89,2.94,865.62,placed,SAVE10,affiliate,affiliate_campaign_6
15971,U000649,2025-09-07T07:32:32,516.23,22.04,42.59,8.54,545.32,fulfilled,,tiktok,tiktok_campaign_3
15972,U000485,2025-09-07T05:44:33,651.08,7.44,53.71,3.77,701.12,fulfilled,VIP,affiliate,affiliate_campaign_3
15973,U002890,2025-09-07T23:21:09,125.25,7.92,10.33,4.59,132.25,fulfilled,WELCOME,facebook,facebook_campaign_4
15974,U002378,2025-09-07T03:25:05,225.51,9.95,18.6,8.61,242.77,fulfilled,VIP,affiliate,affiliate_campaign_2
15975,U000244,2025-09-07T04:52:14,426.08,31.2,35.15,4.5,434.53,placed,SAVE10,google,google_campaign_1
15976,U001434,2025-09-07T12:50:58,350.15,21.55,28.89,6.46,363.95,placed,,google,google_campaign_2
15977,U000495,2025-09-07T12:04:09,483.54,33.14,39.89,0.54,490.83,fulfilled,WELCOME,email,email_campaign_5
15978,U001012,2025-09-07T07:34:14,687.87,59.08,56.75,3.09,688.63,fulfilled,WELCOME,affiliate,affiliate_campaign_1
15979,U001129,2025-09-07T11:36:19,694.43,34.46,57.29,11.39,728.65,fulfilled,FREESHIP,email,email_campaign_2
15980,U001064,2025-09-07T21:21:58,574.74,49.34,47.42,6.55,579.37,fulfilled,SAVE10,email,email_campaign_1
15981,U004966,2025-09-07T17:11:22,173.51,27.94,14.31,9.75,169.63,fulfilled,VIP,google,google_campaign_1
15982,U001013,2025-09-07T11:51:56,408.05,10.19,33.66,9.15,440.67,refunded,VIP,email,email_campaign_1
15983,U004925,2025-09-07T15:50:43,397.5,31.89,32.79,8.98,407.38,fulfilled,,affiliate,affiliate_campaign_1
15984,U002341,2025-09-07T03:52:35,49.68,1.85,4.1,1.88,53.81,fulfilled,WELCOME,facebook,facebook_campaign_3
15985,U002140,2025-09-07T08:50:34,125.69,11.5,10.37,8.31,132.87,fulfilled,VIP,affiliate,affiliate_campaign_5
15986,U004411,2025-09-07T07:50:32,184.26,7.58,15.2,1.27,193.15,fulfilled,WELCOME,google,google_campaign_2
15987,U004854,2025-09-07T20:46:07,177.9,20.42,14.68,10.52,182.68,fulfilled,SAVE10,email,email_campaign_1
15988,U003725,2025-09-07T18:40:18,540.11,64.03,44.56,9.72,530.36,refunded,WELCOME,email,email_campaign_5
15989,U004940,2025-09-07T07:16:56,204.16,25.94,16.84,11.98,207.04,fulfilled,,facebook,facebook_campaign_6
15990,U002850,2025-09-07T20:48:43,221.9,28.25,18.31,3.32,215.28,fulfilled,WELCOME,google,google_campaign_2
15991,U004763,2025-09-07T02:44:04,418.76,52.58,34.55,9.56,410.29,refunded,SAVE10,google,google_campaign_3
15992,U001194,2025-09-07T11:46:12,878.44,6.15,72.47,6.77,951.53,fulfilled,VIP,facebook,facebook_campaign_1
15993,U003479,2025-09-07T19:10:27,298.84,32.29,24.65,7.43,298.63,placed,VIP,google,google_campaign_5
15994,U002062,2025-09-07T01:58:56,712.94,18.71,58.82,3.67,756.72,fulfilled,WELCOME,google,google_campaign_6
15995,U004428,2025-09-07T18:49:28,470.98,65.41,38.86,0.42,444.85,fulfilled,WELCOME,google,google_campaign_4
15996,U000084,2025-09-07T02:54:10,806.34,99.82,66.52,0.03,773.07,placed,FREESHIP,google,google_campaign_5
15997,U004631,2025-09-07T18:20:37,293.72,41.91,24.23,10.09,286.13,fulfilled,VIP,affiliate,affiliate_campaign_2
15998,U000018,2025-09-07T18:43:18,675.72,118.27,55.75,9.73,622.93,fulfilled,WELCOME,google,google_campaign_4
15999,U001754,2025-09-07T17:30:12,374.71,65.24,30.91,10.32,350.7,fulfilled,WELCOME,tiktok,tiktok_campaign_4
16000,U002558,2025-09-07T08:47:06,249.21,26.49,20.56,9.2,252.48,placed,FREESHIP,tiktok,tiktok_campaign_2
16001,U003358,2025-09-07T06:24:17,318.24,41.86,26.25,9.14,311.77,fulfilled,SAVE10,email,email_campaign_4
16002,U000130,2025-09-07T20:35:40,191.82,19.81,15.83,0.83,188.67,refunded,FREESHIP,google,google_campaign_4
16003,U000158,2025-09-07T13:08:01,346.2,20.53,28.56,8.57,362.8,fulfilled,FREESHIP,google,google_campaign_4
16004,U004624,2025-09-07T02:09:38,929.53,120.7,76.69,6.57,892.09,fulfilled,FREESHIP,tiktok,tiktok_campaign_3
16005,U002569,2025-09-07T13:20:53,814.46,53.91,67.19,11.72,839.46,placed,WELCOME,tiktok,tiktok_campaign_1
16006,U004414,2025-09-07T03:31:27,222.1,30.93,18.32,2.93,212.42,fulfilled,WELCOME,email,email_campaign_4
16007,U003773,2025-09-07T22:09:42,195.8,23.43,16.15,2.78,191.3,fulfilled,,google,google_campaign_2
16008,U000831,2025-09-07T19:44:35,518.64,48.53,42.79,2.04,514.94,fulfilled,SAVE10,tiktok,tiktok_campaign_1
16009,U000383,2025-09-07T05:04:31,451.93,67.47,37.28,3.7,425.44,fulfilled,FREESHIP,facebook,facebook_campaign_2
16010,U004087,2025-09-07T15:38:31,276.15,23.99,22.78,0.21,275.15,fulfilled,SAVE10,tiktok,tiktok_campaign_3
16011,U002122,2025-09-07T20:24:29,374.64,46.05,30.91,8.91,368.41,fulfilled,VIP,facebook,facebook_campaign_1
16012,U003931,2025-09-07T03:00:58,441.87,37.67,36.45,4.56,445.21,fulfilled,,facebook,facebook_campaign_2
16013,U003410,2025-09-07T22:29:02,472.11,58.26,38.95,9.26,462.06,fulfilled,VIP,facebook,facebook_campaign_6
16014,U003098,2025-09-07T02:37:51,163.67,18.96,13.5,10.29,168.5,fulfilled,WELCOME,google,google_campaign_1
16015,U003098,2025-09-07T20:41:50,310.18,36.58,25.59,9.86,309.05,placed,WELCOME,facebook,facebook_campaign_4
16016,U003563,2025-09-07T06:00:14,380.7,45.25,31.41,8.17,375.03,fulfilled,SAVE10,email,email_campaign_1
16017,U001668,2025-09-07T03:25:40,199.12,13.33,16.43,4.04,206.26,placed,SAVE10,email,email_campaign_1
16018,U001646,2025-09-07T20:38:06,417.26,74.42,34.42,10.23,387.49,fulfilled,WELCOME,email,email_campaign_1
16019,U001659,2025-09-07T11:09:07,437.56,42.92,36.1,0.8,431.54,placed,WELCOME,email,email_campaign_4
16020,U001352,2025-09-07T15:15:06,328.71,30.05,27.12,6.38,332.16,fulfilled,FREESHIP,email,email_campaign_2
16021,U004461,2025-09-07T05:15:15,508.17,14.06,41.92,2.16,538.19,placed,SAVE10,affiliate,affiliate_campaign_6
16022,U002560,2025-09-07T22:42:35,620.5,10.58,51.19,9.92,671.03,placed,SAVE10,google,google_campaign_1
16023,U000719,2025-09-07T18:24:28,266.9,12.68,22.02,10.84,287.08,refunded,VIP,google,google_campaign_6
16024,U004449,2025-09-07T01:42:20,445.51,65.13,36.75,10.49,427.62,fulfilled,WELCOME,tiktok,tiktok_campaign_1
16025,U000110,2025-09-07T20:25:19,509.68,18.7,42.05,2.01,535.04,fulfilled,FREESHIP,facebook,facebook_campaign_4
16026,U003596,2025-09-07T05:49:22,377.56,3.01,31.15,4.8,410.5,fulfilled,,email,email_campaign_5
16027,U002661,2025-09-07T10:48:09,38.55,5.37,3.18,5.83,42.19,fulfilled,,facebook,facebook_campaign_2
16028,U002252,2025-09-07T20:35:16,208.12,26.32,17.17,0.6,199.57,fulfilled,SAVE10,tiktok,tiktok_campaign_1
16029,U000061,2025-09-07T17:04:08,175.99,31.22,14.52,7.5,166.79,refunded,FREESHIP,affiliate,affiliate_campaign_3
16030,U003917,2025-09-07T06:29:20,1074.53,62.72,88.65,4.19,1104.65,fulfilled,FREESHIP,facebook,facebook_campaign_3
16031,U002168,2025-09-07T21:11:50,670.7,24.56,55.33,5.22,706.69,fulfilled,SAVE10,email,email_campaign_1
16032,U004692,2025-09-07T08:36:13,132.0,9.19,10.89,3.24,136.94,placed,WELCOME,google,google_campaign_5
16033,U000999,2025-09-07T08:19:35,53.29,1.35,4.4,7.14,63.48,placed,,affiliate,affiliate_campaign_6
16034,U004233,2025-09-07T20:33:08,573.33,53.46,47.3,1.72,568.89,fulfilled,SAVE10,email,email_campaign_1
16035,U003493,2025-09-07T01:11:44,170.92,17.69,14.1,7.19,174.52,fulfilled,WELCOME,google,google_campaign_3
16036,U003384,2025-09-07T17:27:45,313.5,38.59,25.86,9.94,310.71,fulfilled,VIP,email,email_campaign_5
16037,U003419,2025-09-07T06:25:46,94.59,16.87,7.8,0.36,85.88,fulfilled,SAVE10,tiktok,tiktok_campaign_5
16038,U002679,2025-09-07T22:40:23,816.71,81.34,67.38,5.41,808.16,fulfilled,WELCOME,affiliate,affiliate_campaign_1
16039,U001667,2025-09-07T10:55:15,356.52,58.79,29.41,10.52,337.66,placed,,tiktok,tiktok_campaign_3
16040,U002404,2025-09-07T22:12:46,106.58,14.73,8.79,3.64,104.28,fulfilled,WELCOME,email,email_campaign_5
16041,U004053,2025-09-07T15:41:14,538.97,24.19,44.47,9.87,569.12,placed,SAVE10,affiliate,affiliate_campaign_5
16042,U002781,2025-09-07T02:56:28,575.58,90.48,47.49,7.34,539.93,placed,FREESHIP,email,email_campaign_5
16043,U001054,2025-09-07T04:05:47,109.62,4.9,9.04,9.68,123.44,fulfilled,FREESHIP,tiktok,tiktok_campaign_6
16044,U003614,2025-09-07T12:12:18,276.02,40.97,22.77,5.41,263.23,fulfilled,FREESHIP,affiliate,affiliate_campaign_3
16045,U003687,2025-09-07T14:05:28,426.71,19.82,35.2,1.18,443.27,fulfilled,,email,email_campaign_5
16046,U000694,2025-09-07T08:29:47,37.55,3.56,3.1,2.29,39.38,fulfilled,,affiliate,affiliate_campaign_4
16047,U003524,2025-09-07T14:07:48,262.27,22.08,21.64,2.97,264.8,refunded,FREESHIP,email,email_campaign_4
16048,U001265,2025-09-07T02:34:21,490.14,87.72,40.44,0.18,443.04,refunded,,email,email_campaign_6
16049,U001872,2025-09-07T18:45:01,311.13,32.47,25.67,0.43,304.76,fulfilled,,email,email_campaign_1
16050,U000548,2025-09-07T03:49:38,438.19,53.15,36.15,10.38,431.57,fulfilled,WELCOME,tiktok,tiktok_campaign_3
16051,U004853,2025-09-07T19:57:58,437.86,51.57,36.12,7.04,429.45,placed,FREESHIP,facebook,facebook_campaign_3
16052,U003069,2025-09-07T07:07:01,1008.69,145.9,83.22,7.89,953.9,fulfilled,,tiktok,tiktok_campaign_6
16053,U001596,2025-09-07T02:23:30,799.42,86.68,65.95,3.33,782.02,fulfilled,WELCOME,email,email_campaign_4
16054,U004319,2025-09-07T02:44:52,124.12,5.37,10.24,3.82,132.81,fulfilled,FREESHIP,tiktok,tiktok_campaign_3
16055,U003878,2025-09-07T00:57:40,73.68,6.22,6.08,0.82,74.36,fulfilled,FREESHIP,google,google_campaign_4
16056,U000739,2025-09-07T19:47:35,1170.75,32.69,96.59,2.52,1237.17,fulfilled,WELCOME,tiktok,tiktok_campaign_4
16057,U000245,2025-09-07T16:53:07,129.75,0.49,10.7,3.54,143.5,fulfilled,VIP,tiktok,tiktok_campaign_4
16058,U003851,2025-09-07T10:06:51,319.02,52.36,26.32,10.2,303.18,fulfilled,SAVE10,google,google_campaign_2
16059,U001391,2025-09-07T09:49:55,121.85,11.33,10.05,10.92,131.49,fulfilled,VIP,email,email_campaign_4
16060,U002693,2025-09-07T03:58:22,836.66,110.01,69.02,7.0,802.67,placed,WELCOME,email,email_campaign_5
16061,U002205,2025-09-07T09:33:30,446.57,31.82,36.84,3.19,454.78,fulfilled,,google,google_campaign_4
16062,U001476,2025-09-07T09:34:13,115.42,10.51,9.52,5.79,120.22,placed,VIP,google,google_campaign_4
16063,U001513,2025-09-08T00:03:31,319.03,39.33,26.32,4.04,310.06,fulfilled,SAVE10,email,email_campaign_4
16064,U004781,2025-09-07T11:58:31,101.82,7.91,8.4,4.65,106.96,placed,,affiliate,affiliate_campaign_2
16065,U001786,2025-09-07T02:31:45,160.87,3.32,13.27,11.39,182.21,fulfilled,,email,email_campaign_1
16066,U002965,2025-09-07T06:17:53,403.84,65.94,33.32,4.83,376.05,refunded,,email,email_campaign_3
16067,U003535,2025-09-07T18:05:34,28.91,3.36,2.39,6.53,34.47,placed,VIP,tiktok,tiktok_campaign_6
